id,type,name,date,fromdate,todate,datetype,dateevent,datename,daterelation,dateplace,lon,lat,match
amnhc_2000188,Expedition,Bahamian Coral Reef Expedition,1923,,,existdates,,,,"Nassau, Andros Islands",,,
amnhc_2000189,Expedition,The Ogden Mills Archaeological Expedition,1923,,,existdates,,,,"Canyon del Muerto, Arizona (Mummy Cave)",-111.093731,34.048928,Arizona
amnhc_2000190,Expedition,Goodwin Expedition to the Gaspé Peninsula (1923),1923,,,existdates,,,,"Gaspe Peninsula, Canada (Quebec)",-106.346771,56.130366,Canada
amnhc_2000191,Expedition,Chapman South American Expedition,1924,,,existdates,,,,"Argentina, Southern Chile",-71.542969,-35.675147,Chile
amnhc_2000192,Expedition,Marsh-Darien Expedition (1924),1924,,,existdates,,,,Isthmus of Panama,-80.782127,8.537981,Panama
amnhc_2000193,Expedition,Martin Johnson African Expedition (1924-1928),1924,,,existdates,,,,Isthmus of Panama,-80.782127,8.537981,Panama
amnhc_2000194,Expedition,Griscom-Benson Expedition to Panama (1924-1926),1924,,,existdates,,,,"Veragua, Panama",-80.782127,8.537981,Panama
amnhc_2000195,Expedition,Clark Expedition to British Columbia,1925-08,,,existdates,,,,Cassier Mtns. Of Northern British Columbia,71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000196,Expedition,Goodwin Expedition to British Isles,1925,,,existdates,,,,"England, Ireland",71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000197,Expedition,Ecuador and Northern Peru Expedition,1925,,,cpfrelation,,,"Skorlich, M.P.",,-78.183406,-1.831239,Ecuador
amnhc_2000197,Expedition,Ecuador and Northern Peru Expedition,1925,,,cpfrelation,,,"""Cyprus""",,-78.183406,-1.831239,Ecuador
amnhc_2000197,Expedition,Ecuador and Northern Peru Expedition,1925,,,cpfrelation,,,"""Mamtalite""",,-78.183406,-1.831239,Ecuador
amnhc_2000197,Expedition,Ecuador and Northern Peru Expedition,1925,,,cpfrelation,,,"Norton, E. Hope",,-78.183406,-1.831239,Ecuador
amnhc_2000197,Expedition,Ecuador and Northern Peru Expedition,1925,,,cpfrelation,,,"""Silver Spary""",,-78.183406,-1.831239,Ecuador
amnhc_2000198,Expedition,Southwest Indian Expedition,1925,,,existdates,,,,"Southwest North America, Navajo, Zuni, Cochiti, and Hopi tribes",71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000199,Expedition,Tate Turumiquire Expedition,1925,,,existdates,,,,"Southwest North America, Navajo, Zuni, Cochiti, and Hopi tribes",,,
amnhc_2000200,Expedition,Vernay Angola Expedition (1925),1925,,,existdates,,,,Angola (Portuguese West Africa),17.873887,-11.202692,Angola
amnhc_2000201,Expedition,Virgin Islands Expedition,1925,,,existdates,,,,British and American Virgin Islands,-64.639968,18.420695,British Virgin Islands
amnhc_2000202,Expedition,Yucatan Expedition,1925,,,existdates,,,,"Chichen Itza, Mexico",-105.032363,34.97273,New Mexico
amnhc_2000203,Expedition,Olalla Ecuador Expeditions,1925,,,existdates,,,,"Chichen Itza, Mexico",-78.183406,-1.831239,Ecuador
amnhc_2000204,Expedition,Schmidt-Thompson Archaeological Expedition,1925,,,existdates,,,,"Chichen Itza, Mexico",-105.032363,34.97273,New Mexico
amnhc_2000205,Expedition,Chapman Barro Colorado Expedition (1928),1925,,,existdates,,,,"Chichen Itza, Mexico",-105.782067,39.550051,Colorado
amnhc_2000206,Expedition,Burden East Indian Expedition of the American Museum of Natural History (1926),1926,,,existdates,,,,"Island of Komodo, Dutch East Indies",71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000207,Expedition,Childs Frick Expedition to the Southwest and Mexico (1926),1926,,,existdates,,,,"Island of Komodo, Dutch East Indies",-105.032363,34.97273,New Mexico
amnhc_2000208,Expedition,Ladew Peruvian Expedition,1926,,,existdates,,,,"Peru, Argentina, Bolivia",-63.588653,-16.290154,Bolivia
amnhc_2000209,Expedition,Mason-Spinden Expedition (1926),1926,,,existdates,,,,"Yucatan, Cozumel, Mexico",-105.032363,34.97273,New Mexico
amnhc_2000210,Expedition,Matthew Expedition to India,1926,,,existdates,,,,"India, Java",78.96288,20.593684,India
amnhc_2000211,Expedition,Morden-Clark Asiatic Expedition of the American Museum of Natural History (1926),1926,,,place,,,,Pamir,,,
amnhc_2000211,Expedition,Morden-Clark Asiatic Expedition of the American Museum of Natural History (1926),1926-01,,,chronitem,"The expedition crew set out on their journey with their guides from Srinagar, Kashimar in January of 1926.",,,,,,
amnhc_2000211,Expedition,Morden-Clark Asiatic Expedition of the American Museum of Natural History (1926),1926,,,chronitem,27 specimen of Ovis poli sheep were collected here.,,,,,,
amnhc_2000211,Expedition,Morden-Clark Asiatic Expedition of the American Museum of Natural History (1926),1926,,,chronitem,Specimen of Ibex and Roe Deer were collected here.,,,,,,
amnhc_2000211,Expedition,Morden-Clark Asiatic Expedition of the American Museum of Natural History (1926),1926,,,chronitem,The expedition spent time here re-outfitting in the capital of Chinese Turkestan before heading to mongolia.,,,,,,
amnhc_2000211,Expedition,Morden-Clark Asiatic Expedition of the American Museum of Natural History (1926),1926-11-01,,,chronitem,The expedition entered Mongolia and members were captured by Mongolian soldiers.,,,,103.846656,46.862496,Mongolia
amnhc_2000211,Expedition,Morden-Clark Asiatic Expedition of the American Museum of Natural History (1926),1927-01-01,,,chronitem,"After leaving Mongolia, the team took the trans-Siberian Railroad to Peking (now Beijing) where the expedition ended.",,,,,,
amnhc_2000211,Expedition,Morden-Clark Asiatic Expedition of the American Museum of Natural History (1926),1927,,,resourcerelation,,,,,,,
amnhc_2000211,Expedition,Morden-Clark Asiatic Expedition of the American Museum of Natural History (1926),1926,,,resourcerelation,,,,,,,
amnhc_2000212,Expedition,Metcalf Mediterranean Expedition,1926,,,existdates,,,,Mediterranean Sea Islands,,,
amnhc_2000212,Expedition,Metcalf Mediterranean Expedition,1926,,,usedates,,Metcalf Mediterranean Expedition,,,,,
amnhc_2000212,Expedition,Metcalf Mediterranean Expedition,1926,,,cpfrelation,,,American Museum of Natural History,,,,
amnhc_2000212,Expedition,Metcalf Mediterranean Expedition,1926,,,cpfrelation,,,"Gordon, Ogilvie",,,,
amnhc_2000212,Expedition,Metcalf Mediterranean Expedition,1926,,,cpfrelation,,,"Metcalf, Jesse",,,,
amnhc_2000212,Expedition,Metcalf Mediterranean Expedition,1926,,,cpfrelation,,,"Murphy, Robert C.",,,,
amnhc_2000212,Expedition,Metcalf Mediterranean Expedition,1926,,,cpfrelation,,,AMNH Department of Ornithology,,,,
amnhc_2000212,Expedition,Metcalf Mediterranean Expedition,1926,,,cpfrelation,,,"""Wawaloam""",,,,
amnhc_2000213,Expedition,Pearl Islands Expedition (1926),1926,,,existdates,,,,"Isthmus of Panama, Pearl Islands near Nicaragua- belong to Panama). Mostly on the Pacific side, but also in the Bay of Panama, Barro Colorado and Gatun Lake",-105.782067,39.550051,Colorado
amnhc_2000214,Expedition,Phipps Bahamian Expedition,1926,,,existdates,,,,Bahamas,-77.39628,25.03428,Bahamas
amnhc_2000215,Expedition,Puerto Rican Expedition,1926,,,existdates,,,,Bahamas,-66.590149,18.220833,Puerto Rico
amnhc_2000216,Expedition,Putnam Greenland Expedition,1926,,,existdates,,,,Bahamas,-42.604303,71.706936,Greenland
amnhc_2000217,Expedition,Rockefeller Hudson Bay Expedition,1926,,,existdates,,,,Bahamas,-77.39628,25.03428,Bahamas
amnhc_2000218,Expedition,Spalding Expedition,1926,,,existdates,,,,Gulf of California,-119.417932,36.778261,California
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1925,,,chronitem,Eastman contacts Akeley wanting to go on a hunting trip. Akeley agrees as long as Eastman helps finance the African Hall. Eastman agrees and the plan is set for the following May (1).,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-03,,,chronitem,approximately 1926 March. Expedition begins with Akeley and Mary leaving New York.,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-03-10,,,chronitem,Eastman and Stewart leave for New York to meet up with Pomeroy. They set sail a few days later.,,,,-74.217933,43.299428,New York
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-04-28,,,chronitem,"Akeley and his wife are met by Eastman, Stewart and Pomeroy on the Uganda railway in Mombosa.",,,,32.290275,1.373333,Uganda
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-06-07,,,chronitem,Eastman and Stewart leave Nairobi and head to Guasho Nyro (Kenya).,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-09-01,,,chronitem,Press bulletin of the expedition sent out by the American Museum of Natural History,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-09,,,chronitem,"approximately 1926 September. Akeley is ill, leaves for Nairobi for treatment",,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-09-26,,,chronitem,Eastman and Stewart leave the expedition to return to New York,,,,-74.217933,43.299428,New York
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-10,,,chronitem,"Sherwood of AMNH writes to President Osborn of the museum, indicating Akeley's recent cable that he is continuing with expedition and not returning home after illness",,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-10-07,,,chronitem,Sherwood receives memorandum relaying the groups collected by Akeley and those which are still underway,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-10-08,,,chronitem,Pomeroy leaves with Rockwell for Koodoo hunt.,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-10-14,,,chronitem,Expedition starts off for the Kivu Volcanos of Parc National Albert,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-11-14,,,chronitem,"Akeley dies from illness after being sick for days with a fever whilst at the Rwevu camp site in the Kivu district. He is buried in the Belgian Congo, on the slopes of Mount Mikerno, near the main location of his Gorilla Expedition in 1921-1922",,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-11-30,,,chronitem,"Pomeroy finishes koodoo hunt in Eastern Tanganyika, near Dodomo. He completed seven groups, securing lesser and greater koodoo.",,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926-12-20,,,chronitem,"Cable from Mary Akeley indicates collecting in Kivu is now complete and would be traveling to Kabale, Uganda and then to Kenya to finish collecting items there for the African Hall.",,,,32.290275,1.373333,Uganda
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1927-01-12,,,chronitem,Mary Akeley arrives at Edama Ravine on the 12th and then proceeds with expedition to Lake Hannington (now Lake Bogoria) to study and collect accessories for greater koodoo group which would then complete the field work for the six habitat groups her husband invisioned,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1927-04,,,chronitem,approximately 1927 April. King Albert bestows royal decoration honor to Akeley for his work in Congo as well as Mary's completion of his expedition.,,,,21.758664,-4.038333,Congo [DRC]
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Akeley, Carl Ethan, 1864- 1926",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Eastman, George, 1854-1932",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Pomeroy, Daniel E.",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Wentz, Daniel B. (Daniel Bertsch), 1872-1926",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Stewart, Audley",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Johnson, Martin, 1884-1937",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Johnson, Osa, 1894-1953",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Leigh, William R.",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Jansson, Arthur August, 1890-1960",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Rockwell, R. H.",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Raddatz, R. C.",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,"Percival, Philip H. (Philip Hope), 1884-",,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,Mguru,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,Billy Billy,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,cpfrelation,,,Molimo,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1927,,,resourcerelation,,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1926,,,resourcerelation,,,,,,,
amnhc_2000219,Expedition,Akeley-Eastman-Pomeroy African Hall Expedition of the American Museum of Natural History (1926),1928,,,resourcerelation,,,,,,,
amnhc_2000221,Expedition,Taylor Sudan Expedition (1926-1927),1928,,,resourcerelation,,,,,30.217636,12.862807,Sudan
amnhc_2000222,Expedition,Naumburg-Kaempfer Expedition,1926,,,existdates,,,,"Eastern and Northwestern Brazil (Piaui, Maranhao)",-51.92528,-14.235004,Brazil
amnhc_2000223,Expedition,Ruwenzori-Kivu Expedition of the American Museum of Natural History (1926-1927),1926,,,existdates,,,,"Eastern and Northwestern Brazil (Piaui, Maranhao)",-51.92528,-14.235004,Brazil
amnhc_2000224,Expedition,Faunthorpe Indian Expedition,1926,,,existdates,,,,"Eastern and Northwestern Brazil (Piaui, Maranhao)",71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000225,Expedition,Expedition to Arizona/New Mexico,1927,,,existdates,,,,"Mitten Rock and Tocito, in the Navajo country east of the Arizona line in New Mexico",-105.032363,34.97273,New Mexico
amnhc_2000226,Expedition,Expedition to Mexico,1927,,,existdates,,,,Mexico,-105.032363,34.97273,New Mexico
amnhc_2000227,Expedition,Expedition to North Carolina,1927,,,existdates,,,,Mountains of Western North Carolina and Eastern Kentucky,-79.0193,35.759573,North Carolina
amnhc_2000228,Expedition,Expedition to Norway and Sweden,1927,,,existdates,,,,"Norway, Sweden",8.468946,60.472024,Norway
amnhc_2000229,Expedition,Expedition to the Gaspe Peninsula,1927,,,existdates,,,,Southern Quebec,,,
amnhc_2000230,Expedition,Expedition to the Mediterranean,1927,,,existdates,,,,"Syria, Palestine, Egypt, Greece, Turkey, etc",,,
amnhc_2000231,Expedition,Griscom-Crosby Expedition to Eastern Panama,1927,,,existdates,,,,"Panama, Pearl Island",-80.782127,8.537981,Panama
amnhc_2000232,Expedition,Heilner Expedition to Alaska,1927,,,existdates,,,,"Pavlof Bay, Alaska",-154.493062,63.588753,Alaska
amnhc_2000233,Expedition,Putnam Baffin Island Expedition,1927,,,existdates,,,,Baffin Island,,,
amnhc_2000234,Expedition,Vertebrate Palaeontology Expedition,1927,,,existdates,,,,Western Nebraska,-99.901813,41.492537,Nebraska
amnhc_2000235,Expedition,Woodcraft Indian Trip to the Southwest of the American Museum of Natural History (1927),1927,,,existdates,,,,"No. Dakota to Arizona (Grand Canyon, Petrified Forest)",71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000236,Expedition,Day Roraima Expedition of the American Museum of Natural History (1927-1928),1927,,,existdates,,,,"No. Dakota to Arizona (Grand Canyon, Petrified Forest)",-111.093731,34.048928,Arizona
amnhc_2000237,Expedition,Carlisle-Clark African Expedition of the American Museum of Natural History (1928),1928,,,existdates,,,,"Kenya, Uganda, Tanganyika, Sudan, Cairo",,,
amnhc_2000238,Expedition,Herpetology Expedition,1928,,,existdates,,,,southwestern Missouri and Arkansas,-91.831833,35.20105,Arkansas
amnhc_2000240,Expedition,Sanford-Legendre African Expedition,1928,,,existdates,,,,southwestern Missouri and Arkansas,-91.831833,35.20105,Arkansas
amnhc_2000241,Expedition,Schwarz European Expedition,1928,,,existdates,,,,Europe,,,
amnhc_2000242,Expedition,Stoll-McCracken Siberian Arctic Expedition of the American Museum of Natural History (1928),1928,,,existdates,,,,Europe,,,
amnhc_2000243,Expedition,Thorne-Correia Expedition (1928-1929),,1928,1929,existdates,,,,"Sao Thome, Principe, Gulf of Guinea (Portuguese West Africa)",10.267895,1.650801,Equatorial Guinea
amnhc_2000244,Expedition,Vertebrate Palaeontology Expeditions,1928,,,existdates,,,,"Barstow, California",-119.417932,36.778261,California
amnhc_2000245,Expedition,Weber Panama Expedition,1928,,,existdates,,,,Panama,-80.782127,8.537981,Panama
amnhc_2000247,Expedition,Tyler Duida Expedition of the American Museum of Natural History (1928-1929),1928,,,existdates,,,,"Mt. Duida, headwaters of Orinoco River, Venezuela",-66.58973,6.42375,Venezuela
amnhc_2000248,Expedition,Rockefeller-Murphy Expedition (1928-1929),1928,,,existdates,,,,Belgian Congo,21.758664,-4.038333,Congo [DRC]
amnhc_2000249,Expedition,Vaillant Expedition to Mexico,1928,,,existdates,,,,Belgian Congo,-105.032363,34.97273,New Mexico
amnhc_2000250,Expedition,Kahn-Granger Expedition,,1928,1930,existdates,,,,Dutch Guiana,-53.125782,3.933889,French Guiana
amnhc_2000252,Expedition,Ackland Georgia Expedition,1929,,,existdates,,,,"Okefenokee Swamp, Southern Georgia",-36.587909,-54.429579,South Georgia and the South Sandwich Islands
amnhc_2000253,Expedition,Bernheimer Expedition (7),1929,,,existdates,,,,"Montezuma Creek (Utah), San Juan River",,,
amnhc_2000254,Expedition,Canyon del Muerto Expedition,1929,,,existdates,,,,"Canyon del Muerto, Arizona",-111.093731,34.048928,Arizona
amnhc_2000255,Expedition,Curran Panama Expedition (1928-1929),1929,,,existdates,,,,"Panama, Canal Zone",-80.782127,8.537981,Panama
amnhc_2000256,Expedition,De Sola Cuban Expedition,1929,,,existdates,,,,Cuba,-77.781167,21.521757,Cuba
amnhc_2000258,Expedition,Heilprin Yucatan Expedition,1929,,,existdates,,,,Yucatan (Chichen Itza),,,
amnhc_2000259,Expedition,Klingel Haiti Expedition,1929,,,existdates,,,,Haiti,-72.285215,18.971187,Haiti
amnhc_2000260,Expedition,Straus Central African Expedition (1929),1929,,,existdates,,,,"Uganda, Kenya, Nyasaland",,,
amnhc_2000261,Expedition,Thompson Archaeological Expedition,1929,,,existdates,,,,Arizona,-111.093731,34.048928,Arizona
amnhc_2000262,Expedition,Heilprin Expedition to Santo Domingo of the American Museum of Natural History (2nd : 1929-1930),1929,,,existdates,,,,Arizona,-111.093731,34.048928,Arizona
amnhc_2000263,Expedition,Heilprin Florida Expedition,1929,,,existdates,,,,Arizona,-81.515754,27.664827,Florida
amnhc_2000264,Expedition,Mission Zoologique Franco-Anglo-Américaine à Madagascar (1929-1931),1929,,,existdates,,,,Arizona,46.869107,-18.766947,Madagascar
amnhc_2000265,Expedition,Morden-Graves North Asiatic Expedition of the American Museum of Natural History (1929-1930),1929,,,existdates,,,,Arizona,-111.093731,34.048928,Arizona
amnhc_2000266,Expedition,Ottley-Anthony South American Expedition,,1929,1930,existdates,,,,"Peru, Bolivia, Chile, Argentina, Paraguay, Uruguay, Brazil",-51.92528,-14.235004,Brazil
amnhc_2000267,Expedition,Texas-Colorado Archaeological Expedition,,1929,1930,existdates,,,,"Texas, Colorado, Wyoming",-107.290284,43.075968,Wyoming
amnhc_2000268,Expedition,Charles L. Bernheimer pictograph Research Expedition,,1929,1930,existdates,,,,"Canyon del Muerto caves in Arizona, New Mexico and Utah",-105.032363,34.97273,New Mexico
amnhc_2000269,Expedition,Polynesian Expedition,1930,,,existdates,,,,"Canyon del Muerto caves in Arizona, New Mexico and Utah",-105.032363,34.97273,New Mexico
amnhc_2000270,Expedition,Columbia University-American Museum of Natural History Expedition to Africa (1929-1931),,1929,1931,existdates,,,,"Belgian Congo, French West Africa",22.937506,-30.559482,South Africa
amnhc_2000271,Expedition,Martin Johnson African Expedition,1931,,,existdates,,,,"Belgian Congo, French West Africa",-53.125782,3.933889,French Guiana
amnhc_2000272,Expedition,Snodgrasse-Folsom Expedition,1931,,,existdates,,,,"Belgian Congo, French West Africa",-53.125782,3.933889,French Guiana
amnhc_2000273,Expedition,Bacon-Miner Andros Expedition (1930-1932),1930,,,existdates,,,,"Bahamas, Andros Island",,,
amnhc_2000274,Expedition,Barro Colorado Entomological Expedition (1930),1930,,,existdates,,,,"Gatun Lake, Barro Colorado",-105.782067,39.550051,Colorado
amnhc_2000275,Expedition,Bermuda Oceanographic Expedition,1930,,,existdates,,,,"Nonsuch Island, Bermuda",-64.75737,32.321384,Bermuda
amnhc_2000276,Expedition,Bernheimer Expedition 8,1930,,,existdates,,,,"Nonsuch Island, Bermuda",-64.75737,32.321384,Bermuda
amnhc_2000277,Expedition,Galapagos Islands Expedition,1930,,,existdates,,,,Galapagos Islands,,,
amnhc_2000278,Expedition,Thorne-Correia Expedition,1930,,,existdates,,,,Spanish and Portuguese Islands of Gulf of Guinea,10.267895,1.650801,Equatorial Guinea
amnhc_2000279,Expedition,Mead Nebraska Expedition,1930,,,existdates,,,,"Omaha Indian Reservation, Nebraska",-99.901813,41.492537,Nebraska
amnhc_2000280,Expedition,Noble West Virginia Expedition,1930,,,existdates,,,,"Spruce Knob, West Virginia",-80.454903,38.597626,West Virginia
amnhc_2000281,Expedition,Olson Archaeological Expedition to Peru and Ecuador,1930,,,existdates,,,,"Ecuador, Peru, Bolivia",-78.183406,-1.831239,Ecuador
amnhc_2000282,Expedition,Vernay-Lang Kalahari Expedition (1930),1930,,,existdates,,,,"Ecuador, Peru, Bolivia",-63.588653,-16.290154,Bolivia
amnhc_2000283,Expedition,Wissler Arkansas Expedition,1930,,,existdates,,,,"Arkansas, New Mexico",-91.831833,35.20105,Arkansas
amnhc_2000284,Expedition,Frick Vertebrate Paleontology Expedition (1929-1931),,1929,1931,existdates,,,,"Ainsworth, Nebraska",-99.901813,41.492537,Nebraska
amnhc_2000285,Expedition,Klingel West Indies Expedition (1930-1931),,1930,1931-04,existdates,,,,"West Indies, Bahamas, Central America",,,
amnhc_2000286,Expedition,Chapin-Edson Congo Expedition (1930-1931),1931-04,,,existdates,,,,"West Indies, Bahamas, Central America",21.758664,-4.038333,Congo [DRC]
amnhc_2000287,Expedition,Scarritt Patagonian Expedition (1930-1931),1931-04,,,existdates,,,,"West Indies, Bahamas, Central America",,,
amnhc_2000288,Expedition,Barnum Brown Expedition,1931,,,existdates,,,,"Cameron, Arizona",-111.093731,34.048928,Arizona
amnhc_2000289,Expedition,Boekelman Shell Heap Project,1931,,,existdates,,,,Coast of Central and South America and various islands including Cuba,-77.781167,21.521757,Cuba
amnhc_2000290,Expedition,Brady Reptile Field Trip,1931,,,existdates,,,,"No. Carolina, Georgia, Florida",-81.515754,27.664827,Florida
amnhc_2000291,Expedition,O'Donnell-Clark African Expedition of the American Museum of Natural History (1931),1931,,,existdates,,,,Upper Nile,,,
amnhc_2000292,Expedition,"Pacaraima-Venezuela Expedition, Inc.",1931,,,existdates,,,,Southern Venezuela,-66.58973,6.42375,Venezuela
amnhc_2000293,Expedition,Legendre Indochina Expedition (1931-1932),1931,,,existdates,,,,Southern Venezuela,-66.58973,6.42375,Venezuela
amnhc_2000295,Expedition,Mead New Guinea Expedition,1931,,,existdates,,,,Southern Venezuela,143.95555,-6.314993,Papua New Guinea
amnhc_2000296,Expedition,Anthony-Ottley Venezuelan Expedition (1932),1932,,,existdates,,,,"Merida, Venezuela",-66.58973,6.42375,Venezuela
amnhc_2000297,Expedition,Bennett Expedition to Peru,1932,,,existdates,,,,"La Paz, Bolivia",-75.015152,-9.189967,Peru
amnhc_2000298,Expedition,Brown Vertebrate Paleontology Expedition (1931-1933),1932,,,existdates,,,,"Wyoming, Montana",-110.362566,46.879682,Montana
amnhc_2000299,Expedition,Phipps-Bradley Expedition (1932-1933),1932,,,existdates,,,,West Africa and Angola,22.937506,-30.559482,South Africa
amnhc_2000300,Expedition,Pratt Honduras Expedition,1932,,,existdates,,,,Honduras,-86.241905,15.199999,Honduras
amnhc_2000301,Expedition,Shapiro Expedition to the Orient,1932,,,existdates,,,,"Hawaii, Japan, China, Malaysia",101.975766,4.210484,Malaysia
amnhc_2000302,Expedition,Armstrong Expedition to the Dominican Republic (1932-1933),,1932,1933,existdates,,,,"Santo Domingo, Dominican Republic",-70.162651,18.735693,Dominican Republic
amnhc_2000303,Expedition,Bird Expedition to Tierra del Fuego,,1932,1933,existdates,,,,"Tierra del Fuego (Navarin Island, Lago Fanjano)",,,
amnhc_2000304,Expedition,Bennett-Bird Bolivian Expedition of the American Museum of Natural History (1933-1934),1933,,,existdates,,,,"Tierra del Fuego (Navarin Island, Lago Fanjano)",,,
amnhc_2000305,Expedition,Archbold Expedition to New Guinea (1st : 1933-1934),1933,,,existdates,,,,New Guinea,143.95555,-6.314993,Papua New Guinea
amnhc_2000306,Expedition,Bartlett-Norcross Expedition,1933,,,existdates,,,,"Fox(e?) Basin, Northwest Territories, Canada (Arctic)",-106.346771,56.130366,Canada
amnhc_2000307,Expedition,Brown Vertebrate Palaeontology Expeditions,,1933,1934,existdates,,,,"Wyoming, Montana, South Dakota",-99.901813,43.969515,South Dakota
amnhc_2000308,Expedition,Davison African Expedition,1934,,,existdates,,,,"Wyoming, Montana, South Dakota",-99.901813,43.969515,South Dakota
amnhc_2000309,Expedition,Lutz Canal Zone Expedition (1933),1933,,,existdates,,,,Panama,-80.782127,8.537981,Panama
amnhc_2000310,Expedition,Martin Johnson African Expedition,1933,,,existdates,,,,Panama,-80.782127,8.537981,Panama
amnhc_2000311,Expedition,Miner-Olsen Expedition to West Indies,1933,,,existdates,,,,"Rose Island, Andros Island",,,
amnhc_2000312,Expedition,Mitra Expedition to Burma,1933,,,existdates,,,,"Assam, Burma",95.956223,21.913965,Myanmar [Burma]
amnhc_2000313,Expedition,Byrd Antarctic Expedition (2nd : 1933-1935),1933,,,existdates,,,,"Assam, Burma",95.956223,21.913965,Myanmar [Burma]
amnhc_2000314,Expedition,Shapiro Tahiti Expedition,1933,,,existdates,,,,Tahiti,,,
amnhc_2000315,Expedition,Vernay Malaysian Expedition,1933,,,existdates,,,,Malay Peninsula,,,
